Year,Month_Name,Date,State,Vehicle_Class,Vehicle_Category,Vehicle_Type,EV_Sales_Quantity
2016.0,mar,3/1/2016,Gujarat,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0.0
2016.0,mar,3/1/2016,Gujarat,TRACTOR (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Gujarat,TRAILER (AGRICULTURAL),Others,Others,0.0
2016.0,mar,3/1/2016,Gujarat,TRAILER (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Gujarat,TREE TRIMMING VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Gujarat,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0.0
2016.0,mar,3/1/2016,Gujarat,VEHICLE FITTED WITH GENERATOR,Others,Others,0.0
2016.0,mar,3/1/2016,Gujarat,VEHICLE FITTED WITH RIG,Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,ADAPTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,AGRICULTURAL TRACTOR,Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,AMBULANCE,Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,EARTH MOVING EQUIPMENT,Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,EXCAVATOR (NT),Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,GOODS CARRIER,Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,MAXI CAB,Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,MOPED,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,OMNI BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,OMNI BUS (PRIVATE USE),Bus,Bus,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,RECOVERY VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,TRACTOR (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Himachal Pradesh,VEHICLE FITTED WITH RIG,Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,ADAPTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,AGRICULTURAL TRACTOR,Others,Others,1.0
2016.0,mar,3/1/2016,Haryana,AMBULANCE,Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Haryana,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,CRANE MOUNTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,EARTH MOVING EQUIPMENT,Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2016.0,mar,3/1/2016,Haryana,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,46.0
2016.0,mar,3/1/2016,Haryana,EXCAVATOR (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,EXCAVATOR (NT),Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,FIRE FIGHTING VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,FORK LIFT,Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,GOODS CARRIER,Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,HARVESTER,Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,MAXI CAB,Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,6.0
2016.0,mar,3/1/2016,Haryana,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Haryana,MOPED,2-Wheelers,2W_Personal,1.0
2016.0,mar,3/1/2016,Haryana,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2016.0,mar,3/1/2016,Haryana,MOTOR CAR,4-Wheelers,4W_Personal,1.0
2016.0,mar,3/1/2016,Haryana,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2016.0,mar,3/1/2016,Haryana,RECOVERY VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,ROAD ROLLER,Others,Others,0.0
2016.0,mar,3/1/2016,Haryana,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2016.0,mar,3/1/2016,Haryana,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,12.0
2016.0,mar,3/1/2016,Haryana,TRACTOR (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Jharkhand,AGRICULTURAL TRACTOR,Others,Others,0.0
2016.0,mar,3/1/2016,Jharkhand,AMBULANCE,Others,Others,0.0
2016.0,mar,3/1/2016,Jharkhand,BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Jharkhand,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Jharkhand,CRANE MOUNTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Jharkhand,EXCAVATOR (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Jharkhand,GOODS CARRIER,Others,Others,0.0
2016.0,mar,3/1/2016,Jharkhand,MAXI CAB,Others,Others,0.0
2016.0,mar,3/1/2016,Jharkhand,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Jharkhand,MOPED,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Jharkhand,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2016.0,mar,3/1/2016,Jharkhand,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2016.0,mar,3/1/2016,Jharkhand,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2016.0,mar,3/1/2016,Jharkhand,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,61.0
2016.0,mar,3/1/2016,Jharkhand,TRACTOR (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Jharkhand,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Jharkhand,TRAILER (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Jharkhand,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,ADAPTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,AGRICULTURAL TRACTOR,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,AMBULANCE,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,ARTICULATED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Karnataka,CAMPER VAN / TRAILER,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,CASH VAN,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,CRANE MOUNTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,EARTH MOVING EQUIPMENT,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2016.0,mar,3/1/2016,Karnataka,EXCAVATOR (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,EXCAVATOR (NT),Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,FIRE FIGHTING VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,FORK LIFT,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,GOODS CARRIER,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,MAXI CAB,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3.0
2016.0,mar,3/1/2016,Karnataka,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Karnataka,MOBILE CANTEEN,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,MOBILE CLINIC,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,MOPED,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Karnataka,MOTOR CAB,4-Wheelers,4W_Shared,25.0
2016.0,mar,3/1/2016,Karnataka,MOTOR CAR,4-Wheelers,4W_Personal,24.0
2016.0,mar,3/1/2016,Karnataka,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2016.0,mar,3/1/2016,Karnataka,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Karnataka,OMNI BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Karnataka,OMNI BUS (PRIVATE USE),Bus,Bus,0.0
2016.0,mar,3/1/2016,Karnataka,POWER TILLER (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,ROAD ROLLER,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2016.0,mar,3/1/2016,Karnataka,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,4.0
2016.0,mar,3/1/2016,Karnataka,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0.0
2016.0,mar,3/1/2016,Karnataka,TOW TRUCK,Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,TRACTOR (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,TRAILER (AGRICULTURAL),Others,Others,4.0
2016.0,mar,3/1/2016,Karnataka,TRAILER (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Karnataka,VEHICLE FITTED WITH RIG,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,ADAPTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,AGRICULTURAL TRACTOR,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,AMBULANCE,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,ARTICULATED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,BREAKDOWN VAN,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Kerala,CAMPER VAN / TRAILER,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,CAMPER VAN / TRAILER (PRIVATE USE),Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,CASH VAN,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,CRANE MOUNTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,EARTH MOVING EQUIPMENT,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2016.0,mar,3/1/2016,Kerala,EXCAVATOR (NT),Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,FIRE TENDERS,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,FORK LIFT,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,GOODS CARRIER,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,MAXI CAB,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2.0
2016.0,mar,3/1/2016,Kerala,MOBILE CLINIC,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,MOPED,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Kerala,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2016.0,mar,3/1/2016,Kerala,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2016.0,mar,3/1/2016,Kerala,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2016.0,mar,3/1/2016,Kerala,MOTOR CYCLE/SCOOTER-WITH TRAILER,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,OMNI BUS (PRIVATE USE),Bus,Bus,0.0
2016.0,mar,3/1/2016,Kerala,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,RECOVERY VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2016.0,mar,3/1/2016,Kerala,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2016.0,mar,3/1/2016,Kerala,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0.0
2016.0,mar,3/1/2016,Kerala,TOW TRUCK,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0.0
2016.0,mar,3/1/2016,Kerala,VEHICLE FITTED WITH GENERATOR,Others,Others,0.0
2016.0,mar,3/1/2016,Ladakh,AGRICULTURAL TRACTOR,Others,Others,0.0
2016.0,mar,3/1/2016,Ladakh,BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Ladakh,GOODS CARRIER,Others,Others,0.0
2016.0,mar,3/1/2016,Ladakh,MAXI CAB,Others,Others,0.0
2016.0,mar,3/1/2016,Ladakh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Ladakh,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2016.0,mar,3/1/2016,Ladakh,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2016.0,mar,3/1/2016,Maharashtra,ADAPTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,AGRICULTURAL TRACTOR,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,AMBULANCE,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,ARTICULATED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,BREAKDOWN VAN,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Maharashtra,CAMPER VAN / TRAILER,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,CASH VAN,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,CRANE MOUNTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,DUMPER,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,EARTH MOVING EQUIPMENT,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2016.0,mar,3/1/2016,Maharashtra,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,0.0
2016.0,mar,3/1/2016,Maharashtra,EXCAVATOR (NT),Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,FIRE FIGHTING VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,FIRE TENDERS,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,FORK LIFT,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,GOODS CARRIER,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,HARVESTER,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,HEARSES,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,LIBRARY VAN,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,MAXI CAB,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,94.0
2016.0,mar,3/1/2016,Maharashtra,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Maharashtra,MOBILE WORKSHOP,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,MOPED,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Maharashtra,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2016.0,mar,3/1/2016,Maharashtra,MOTOR CAR,4-Wheelers,4W_Personal,5.0
2016.0,mar,3/1/2016,Maharashtra,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Maharashtra,OMNI BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Maharashtra,OMNI BUS (PRIVATE USE),Bus,Bus,0.0
2016.0,mar,3/1/2016,Maharashtra,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,PRIVATE SERVICE VEHICLE (INDIVIDUAL USE),Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,ROAD ROLLER,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2016.0,mar,3/1/2016,Maharashtra,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2016.0,mar,3/1/2016,Maharashtra,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0.0
2016.0,mar,3/1/2016,Maharashtra,TOWER WAGON,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,TOW TRUCK,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,TRACTOR (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,TRAILER (AGRICULTURAL),Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,TRAILER (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,TRAILER FOR PERSONAL USE,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,VEHICLE FITTED WITH COMPRESSOR,Others,Others,0.0
2016.0,mar,3/1/2016,Maharashtra,VEHICLE FITTED WITH RIG,Others,Others,0.0
2016.0,mar,3/1/2016,Meghalaya,AGRICULTURAL TRACTOR,Others,Others,0.0
2016.0,mar,3/1/2016,Meghalaya,AMBULANCE,Others,Others,0.0
2016.0,mar,3/1/2016,Meghalaya,BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Meghalaya,EARTH MOVING EQUIPMENT,Others,Others,0.0
2016.0,mar,3/1/2016,Meghalaya,EXCAVATOR (NT),Others,Others,0.0
2016.0,mar,3/1/2016,Meghalaya,GOODS CARRIER,Others,Others,0.0
2016.0,mar,3/1/2016,Meghalaya,MAXI CAB,Others,Others,0.0
2016.0,mar,3/1/2016,Meghalaya,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Meghalaya,M-CYCLE/SCOOTER-WITH SIDE CAR,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Meghalaya,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2016.0,mar,3/1/2016,Meghalaya,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2016.0,mar,3/1/2016,Meghalaya,MOTORISED CYCLE (CC > 25CC),2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Meghalaya,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2016.0,mar,3/1/2016,Meghalaya,THREE WHEELER (PERSONAL),3-Wheelers,3W_Personal,0.0
2016.0,mar,3/1/2016,Meghalaya,TRACTOR (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Meghalaya,TRAILER (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,ADAPTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,AGRICULTURAL TRACTOR,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,AMBULANCE,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,ARTICULATED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,CRANE MOUNTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,DUMPER,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,EDUCATIONAL INSTITUTION BUS,Bus,Institution Bus,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,37.0
2016.0,mar,3/1/2016,Madhya Pradesh,E-RICKSHAW WITH CART (G),3-Wheelers,3W_Goods_LowSpeed,1.0
2016.0,mar,3/1/2016,Madhya Pradesh,EXCAVATOR (NT),Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,FIRE FIGHTING VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,FIRE TENDERS,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,GOODS CARRIER,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,HARVESTER,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,MAXI CAB,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1.0
2016.0,mar,3/1/2016,Madhya Pradesh,MOPED,2-Wheelers,2W_Personal,1.0
2016.0,mar,3/1/2016,Madhya Pradesh,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,OMNI BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,OMNI BUS (PRIVATE USE),Bus,Bus,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,PRIVATE SERVICE VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,ROAD ROLLER,Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,THREE WHEELER (GOODS),3-Wheelers,3W_Goods,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,TRAILER (AGRICULTURAL),Others,Others,0.0
2016.0,mar,3/1/2016,Madhya Pradesh,TRAILER (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Mizoram,ADAPTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Mizoram,AGRICULTURAL TRACTOR,Others,Others,0.0
2016.0,mar,3/1/2016,Mizoram,AMBULANCE,Others,Others,0.0
2016.0,mar,3/1/2016,Mizoram,BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Mizoram,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Mizoram,CRANE MOUNTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Mizoram,EXCAVATOR (NT),Others,Others,0.0
2016.0,mar,3/1/2016,Mizoram,GOODS CARRIER,Others,Others,0.0
2016.0,mar,3/1/2016,Mizoram,MAXI CAB,Others,Others,0.0
2016.0,mar,3/1/2016,Mizoram,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1.0
2016.0,mar,3/1/2016,Mizoram,MOPED,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Mizoram,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2016.0,mar,3/1/2016,Mizoram,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2016.0,mar,3/1/2016,Mizoram,MOTOR CYCLE/SCOOTER-USED FOR HIRE,2-Wheelers,2W_Shared,0.0
2016.0,mar,3/1/2016,Mizoram,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2016.0,mar,3/1/2016,Nagaland,AGRICULTURAL TRACTOR,Others,Others,0.0
2016.0,mar,3/1/2016,Nagaland,BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Nagaland,CONSTRUCTION EQUIPMENT VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Nagaland,CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL),Others,Others,0.0
2016.0,mar,3/1/2016,Nagaland,CRANE MOUNTED VEHICLE,Others,Others,0.0
2016.0,mar,3/1/2016,Nagaland,DUMPER,Others,Others,0.0
2016.0,mar,3/1/2016,Nagaland,FORK LIFT,Others,Others,0.0
2016.0,mar,3/1/2016,Nagaland,GOODS CARRIER,Others,Others,0.0
2016.0,mar,3/1/2016,Nagaland,MAXI CAB,Others,Others,0.0
2016.0,mar,3/1/2016,Nagaland,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Nagaland,MOPED,2-Wheelers,2W_Personal,0.0
2016.0,mar,3/1/2016,Nagaland,MOTOR CAB,4-Wheelers,4W_Shared,0.0
2016.0,mar,3/1/2016,Nagaland,MOTOR CAR,4-Wheelers,4W_Personal,0.0
2016.0,mar,3/1/2016,Nagaland,OMNI BUS,Bus,Bus,0.0
2016.0,mar,3/1/2016,Nagaland,THREE WHEELER (PASSENGER),3-Wheelers,3W_Shared,0.0
2016.0,mar,3/1/2016,Nagaland,TRAILER (COMMERCIAL),Others,Others,0.0
